InflVibeDildo_PumppumpsTo4,,,SourceCharacter inflates DestinationCharacter inflatable vibrating dildo to it's maximum size.,,
NippleEggDecreaseTo-1,,,DestinationCharacterName vibrating eggs on her nipples stop vibrating.,,
NippleEggDecreaseTo0,,,DestinationCharacterName vibrating eggs on her nipples slow down into a light tease.,,
NippleEggDecreaseTo1,,,DestinationCharacterName vibrating eggs on her nipples return to a moderate pace.,,
NippleEggDecreaseTo2,,,DestinationCharacterName vibrating eggs on her nipples slow down a tiny bit.,,
NippleEggIncreaseTo0,,,DestinationCharacterName vibrating eggs on her nipples start teasing her lightly.,,
NippleEggIncreaseTo1,,,DestinationCharacterName vibrating eggs on her nipples build up to a moderate pace.,,
NippleEggIncreaseTo2,,,DestinationCharacterName vibrating eggs on her nipples start buzzing strongly!,,
NippleEggIncreaseTo3,,,DestinationCharacterName vibrating eggs on her nipples jump up to maximum intensity!,,
TapedClitEggDecreaseTo-1,,,DestinationCharacterName vibrating egg on her clit stops vibrating.,,
TapedClitEggDecreaseTo0,,,DestinationCharacterName vibrating egg on her clit slows down into a light tease.,,
TapedClitEggDecreaseTo1,,,DestinationCharacterName vibrating egg on her clit returns to a moderate pace.,,
TapedClitEggDecreaseTo2,,,DestinationCharacterName vibrating egg on her clit slows down a tiny bit.,,
TapedClitEggIncreaseTo0,,,DestinationCharacterName vibrating egg on her clit starts teasing her lightly.,,
TapedClitEggIncreaseTo1,,,DestinationCharacterName vibrating egg on her clit builds up to a moderate pace.,,
TapedClitEggIncreaseTo2,,,DestinationCharacterName vibrating egg on her clit starts buzzing strongly!,,
TapedClitEggIncreaseTo3,,,DestinationCharacterName vibrating egg on her clit  jumps up to maximum intensity!,,
NipSucloosensTo0,,,SourceCharacter loosens DestinationCharacter nipple suction cups until they hang loosely.,,
NipSucloosensTo1,,,SourceCharacter loosens DestinationCharacter nipple suction cups to a light amount of suction.,,
NipSucloosensTo2,,,SourceCharacter loosens DestinationCharacter nipple suction cups to a moderate amount of suction.,,
NipSucloosensTo3,,,SourceCharacter loosens DestinationCharacter nipple suction cups a bit to a heavy amount of suction.,,
NipSuctightensTo1,,,SourceCharacter tweaks DestinationCharacter nipple suction cups sucking in her nipples lightly.,,
NipSuctightensTo2,,,SourceCharacter tweaks DestinationCharacter nipple suction cups sucking in her nipples firmly.,,
NipSuctightensTo3,,,SourceCharacter tweaks DestinationCharacter nipple suction cups sucking in her nipples heavily.,,
NipSuctightensTo4,,,SourceCharacter tweaks DestinationCharacter nipple suction cups sucking in her nipples entirely.,,
ClitSucloosensTo0,,,SourceCharacter loosens DestinationCharacter clit suction cup until it hangs loosely.,,
ClitSucloosensTo1,,,SourceCharacter loosens DestinationCharacter clit suction cup to a light amount of suction.,,
ClitSucloosensTo2,,,SourceCharacter loosens DestinationCharacter clit suction cup to a moderate amount of suction.,,
ClitSucloosensTo3,,,SourceCharacter loosens DestinationCharacter clit suction cup a bit to a heavy amount of suction.,,
ClitSuctightensTo1,,,SourceCharacter tweaks DestinationCharacter clit suction cup sucking in her clit lightly.,,
ClitSuctightensTo2,,,SourceCharacter tweaks DestinationCharacter clit suction cup sucking in her clit firmly.,,
ClitSuctightensTo3,,,SourceCharacter tweaks DestinationCharacter clit suction cup sucking in her clit heavily.,,
ClitSuctightensTo4,,,SourceCharacter tweaks DestinationCharacter clit suction cup sucking in her clit entirely.,,
PantiesDecreaseTo-1,,,DestinationCharacterName vibrating latex panties stops vibrating.,,
PantiesDecreaseTo0,,,DestinationCharacterName vibrating latex panties slows down into a light tease.,,
PantiesDecreaseTo1,,,DestinationCharacterName vibrating latex panties returns to a moderate pace.,,
PantiesDecreaseTo2,,,DestinationCharacterName vibrating latex panties slows down a tiny bit.,,
PantiesIncreaseTo0,,,DestinationCharacterName vibrating latex panties starts teasing her lightly.,,
PantiesIncreaseTo1,,,DestinationCharacterName vibrating latex panties builds up to a moderate pace.,,
PantiesIncreaseTo2,,,DestinationCharacterName vibrating latex panties starts buzzing strongly!,,
PantiesIncreaseTo3,,,DestinationCharacterName vibrating latex panties jumps up to maximum intensity!,,
BeltDecreaseTo-1,,,DestinationCharacterName vibrating wand stops vibrating.,,
BeltDecreaseTo0,,,DestinationCharacterName vibrating wand slows down into a light tease.,,
BeltDecreaseTo1,,,DestinationCharacterName vibrating wand returns to a moderate pace.,,
BeltDecreaseTo2,,,DestinationCharacterName vibrating wand slows down a tiny bit.,,
BeltIncreaseTo0,,,DestinationCharacterName vibrating wand starts teasing her lightly.,,
BeltIncreaseTo1,,,DestinationCharacterName vibrating wand builds up to a moderate pace.,,
BeltIncreaseTo2,,,DestinationCharacterName vibrating wand starts buzzing strongly!,,
BeltIncreaseTo3,,,DestinationCharacterName vibrating wand jumps up to maximum intensity!,,
HempRopeBeltecreaseTo0,,,DestinationCharacterName vibrating wand slows down into a light tease.,,
HempRopeBeltDecreaseTo1,,,DestinationCharacterName vibrating wand returns to a moderate pace.,,
HempRopeBeltDecreaseTo2,,,DestinationCharacterName vibrating wand slows down a tiny bit.,,
HempRopeBeltIncreaseTo0,,,DestinationCharacterName vibrating wand starts teasing her lightly.,,
HempRopeBeltIncreaseTo1,,,DestinationCharacterName vibrating wand builds up to a moderate pace.,,
HempRopeBeltIncreaseTo2,,,DestinationCharacterName vibrating wand starts buzzing strongly!,,
HempRopeBeltsIncreaseTo3,,,DestinationCharacterName vibrating wand jumps up to maximum intensity!,,
SpreaderVibratingDildoBarDecreaseTo-1,,,The dildo on DestinationCharacterName Vibrating Spreader Dildo Bar stops vibrating.,,
SpreaderVibratingDildoBarDecreaseTo0,,,The dildo on DestinationCharacterName Vibrating Spreader Dildo Bar slows down into a light tease.,,
SpreaderVibratingDildoBarDecreaseTo1,,,The dildo on DestinationCharacterName Vibrating Spreader Dildo Bar returns to a moderate pace.,,
SpreaderVibratingDildoBarDecreaseTo2,,,The dildo on DestinationCharacterName Vibrating Spreader Dildo Bar slows down a tiny bit.,,
SpreaderVibratingDildoBarIncreaseTo0,,,The dildo on DestinationCharacterName Vibrating Spreader Dildo Bar starts teasing her lightly.,,
SpreaderVibratingDildoBarIncreaseTo1,,,The dildo on DestinationCharacterName Vibrating Spreader Dildo Bar builds up to a moderate pace.,,
SpreaderVibratingDildoBarIncreaseTo2,,,The dildo on DestinationCharacterName Vibrating Spreader Dildo Bar starts buzzing strongly!,,
SpreaderVibratingDildoBarIncreaseTo3,,,The dildo on DestinationCharacterName Vibrating Spreader Dildo Bar jumps up to maximum intensity!,,
BPumpsdeflatesTo0,,,SourceCharacter deflates DestinationCharacter butt pump till it's empty.,,
BPumpsdeflatesTo1,,,SourceCharacter deflates DestinationCharacter butt pump till only slighty filled.,,
BPumpsdeflatesTo2,,,SourceCharacter deflates DestinationCharacter butt pump till it's half full.,,
BPumpsdeflatesTo3,,,SourceCharacter deflates DestinationCharacter butt pump only a tiny bit.,,
BPumpspumpsTo1,,,SourceCharacter inflates DestinationCharacter butt pump only slightly.,,
BPumpspumpsTo2,,,SourceCharacter inflates DestinationCharacter butt pump till half full.,,
BPumpspumpsTo3,,,SourceCharacter inflates DestinationCharacter butt pump three quarters filled.,,
BPumpspumpsTo4,,,SourceCharacter inflates DestinationCharacter butt pump to the maximum amount.,,
ButtplugDecreaseTo-1,,,DestinationCharacterName vibrating buttplug stops vibrating.,,
ButtplugDecreaseTo0,,,DestinationCharacterName vibrating buttplug slows down into a light tease.,,
ButtplugDecreaseTo1,,,DestinationCharacterName vibrating buttplug returns to a moderate pace.,,
ButtplugDecreaseTo2,,,DestinationCharacterName vibrating buttplug slows down a tiny bit.,,
ButtplugIncreaseTo0,,,DestinationCharacterName vibrating buttplug starts teasing her lightly.,,
ButtplugIncreaseTo1,,,DestinationCharacterName vibrating buttplug builds up to a moderate pace.,,
ButtplugIncreaseTo2,,,DestinationCharacterName vibrating buttplug starts buzzing strongly!,,
ButtplugIncreaseTo3,,,DestinationCharacterName vibrating buttplug jumps up to maximum intensity!,,
InflVibeButtPlug_VibeDecreaseTo-1,,,DestinationCharacterName inflatable vibrating butt plug stops vibrating.,,
InflVibeButtPlug_VibeDecreaseTo0,,,DestinationCharacterName inflatable vibrating butt plug slows down into a light tease.,,
InflVibeButtPlug_VibeDecreaseTo1,,,DestinationCharacterName inflatable vibrating butt plug returns to a moderate pace.,,
InflVibeButtPlug_VibeDecreaseTo2,,,DestinationCharacterName inflatable vibrating butt plug slows down a tiny bit.,,
InflVibeButtPlug_VibeIncreaseTo0,,,DestinationCharacterName inflatable vibrating butt plug starts teasing her lightly.,,
InflVibeButtPlug_VibeIncreaseTo1,,,DestinationCharacterName inflatable vibrating butt plug builds up to a moderate pace.,,
InflVibeButtPlug_VibeIncreaseTo2,,,DestinationCharacterName inflatable vibrating butt plug starts buzzing strongly!,,
InflVibeButtPlug_VibeIncreaseTo3,,,DestinationCharacterName inflatable vibrating butt plug jumps up to maximum intensity!,,
InflVibeButtPlug_PumpdeflatesTo0,,,SourceCharacter deflates DestinationCharacter inflatable vibrating butt plug till it's empty.,,
InflVibeButtPlug_PumpdeflatesTo1,,,SourceCharacter deflates DestinationCharacter inflatable vibrating butt plug till only slightly filled.,,
InflVibeButtPlug_PumpdeflatesTo2,,,SourceCharacter deflates DestinationCharacter inflatable vibrating butt plug till it's half full.,,
InflVibeButtPlug_PumpdeflatesTo3,,,SourceCharacter deflates DestinationCharacter inflatable vibrating butt plug only a tiny bit.,,
InflVibeButtPlug_PumppumpsTo1,,,SourceCharacter inflates DestinationCharacter inflatable vibrating butt plug only slightly.,,
InflVibeButtPlug_PumppumpsTo2,,,SourceCharacter inflates DestinationCharacter inflatable vibrating butt plug till it's half full.,,
InflVibeButtPlug_PumppumpsTo3,,,SourceCharacter inflates DestinationCharacter inflatable vibrating butt plug till three quarters filled.,,
InflVibeButtPlug_PumppumpsTo4,,,SourceCharacter inflates DestinationCharacter inflatable vibrating butt plug to it's maximum amount.,,
ButtPlugLockPoseBase,,,Nothing,,
ButtPlugLockPoseChainShort,,,Short Chain,,
ButtPlugLockPoseChainLong,,,Long Chain,,
ButtPlugLockRestrainBase,,,SourceCharacter removes the chain from DestinationCharacter locking butt plug.,,
ButtPlugLockRestrainChainShort,,,SourceCharacter attaches a short chain to DestinationCharacter locking butt plug.,,
ButtPlugLockRestrainChainLong,,,SourceCharacter attaches a long chain to DestinationCharacter locking butt plug.,,
AnalHookPoseBase,,,Nothing,,
AnalHookPoseChain,,,Chain,,
AnalHookPoseHair,,,Hair,,
AnalHookRestrainBase,,,SourceCharacter detaches DestinationCharacter anal hook.,,
AnalHookRestrainChain,,,SourceCharacter attaches a chain to DestinationCharacter anal hook.,,
AnalHookRestrainHair,,,SourceCharacter attaches DestinationCharacter anal hook to her hair.,,
BeadsCount,,,Inserted Beads Count: ,,
InsertBead,,,Insert One,,
RemoveBead,,,Remove One,,
MinimumBeads,,,Remove All Except One,,
MaximumBeads,,,Insert All,,
AnalBeads2SetUpTo2,,,SourceCharacter inserts a second bead in DestinationCharacter butt,,
AnalBeads2SetUpTo3,,,SourceCharacter inserts a third bead in DestinationCharacter butt,,
AnalBeads2SetUpTo4,,,SourceCharacter inserts a fourth bead in DestinationCharacter butt,,
AnalBeads2SetUpTo5,,,SourceCharacter inserts a fifth bead in DestinationCharacter butt,,
AnalBeads2SetDown,,,SourceCharacter pulls a bead out of DestinationCharacter butt,,
AnalBeads2SetMax,,,SourceCharacter inserts all five beads in DestinationCharacter butt,,
AnalBeads2SetMin,,,SourceCharacter pulls all but one bead from DestinationCharacter butt,,
PumpGagdeflatesToEmpty,,,SourceCharacter deflates DestinationCharacter gag fully till it's empty.,,
PumpGagdeflatesToLight,,,SourceCharacter deflates DestinationCharacter gag till only slighty filled.,,
PumpGagdeflatesToInflated,,,SourceCharacter deflates DestinationCharacter gag till it's half full.,,
PumpGagdeflatesToBloated,,,SourceCharacter deflates DestinationCharacter gag only a tiny bit.,,
PumpGagpumpsToLight,,,SourceCharacter inflates DestinationCharacter gag only slightly.,,
PumpGagpumpsToInflated,,,SourceCharacter inflates DestinationCharacter gag till half full.,,
PumpGagpumpsToBloated,,,SourceCharacter inflates DestinationCharacter gag three quarters filled.,,
PumpGagpumpsToMaximum,,,SourceCharacter inflates DestinationCharacter gag to the maximum amount.,,
InflatedHooddeflatesTo0,,,SourceCharacter deflates inflated hood's gag fully till it's empty.,,
InflatedHooddeflatesTo1,,,SourceCharacter deflates DestinationCharacter inflated hood's gag till it's only slighty filled.,,
InflatedHooddeflatesTo2,,,SourceCharacter deflates DestinationCharacter inflated hood's gag till it's half full.,,
InflatedHooddeflatesTo3,,,SourceCharacter deflates DestinationCharacter inflated hood's gag only a tiny bit.,,
InflatedHoodpumpsTo1,,,SourceCharacter inflates DestinationCharacter inflated hood's gag only slightly.,,
InflatedHoodpumpsTo2,,,SourceCharacter inflates DestinationCharacter inflated hood's gag till it's half full.,,
InflatedHoodpumpsTo3,,,SourceCharacter inflates DestinationCharacter inflated hood's gag till it's three quarters filled.,,
InflatedHoodpumpsTo4,,,SourceCharacter inflates DestinationCharacter inflated hood's gag to the maximum amount.,,
OldGasMaskLenses,,,Dark lenses,,
OldGasMaskTubeA,,,Tube A,,
OldGasMaskTubeB,,,Tube B,,
OldGasMaskRebreather,,,Rebreather,,
OldGasMaskLensesTube1,,,Lenses & Tube A,,
OldGasMaskLensesTube2,,,Lenses & Tube B,,
OldGasMaskLensesRebreather,,,Lenses & Rebreather,,
OldGasMaskUseOldGasMaskLenses,,,SourceCharacter attaches blinding lenses to DestinationCharacter gas mask.,,
OldGasMaskUseOldGasMaskTube1,,,SourceCharacter attaches a tube to DestinationCharacter gas mask,,
OldGasMaskUseOldGasMaskTube2,,,SourceCharacter attaches a tube to  DestinationCharacter gas mask,,
OldGasMaskUseOldGasMaskRebreather,,,SourceCharacter attaches a rebreather to DestinationCharacter gas mask,,
OldGasMaskUseOldGasMaskLensesTube1,,,SourceCharacter attaches a tube and lenses to  DestinationCharacter gas mask,,
OldGasMaskUseOldGasMaskLensesTube2,,,SourceCharacter attaches a tube and lenses to  DestinationCharacter gas mask,,
OldGasMaskUseOldGasMaskLensesRebreather,,,SourceCharacter attaches lenses and a rebreather to  DestinationCharacter gas mask,,
PumpkinHead,,,Pumpkin Head,,
NoseRingPoseBase,,,Nothing,,
NoseRingPoseChainShort,,,Short Chain,,
NoseRingPoseChainLong,,,Long Chain,,
NoseRingPoseLeash,,,Leash,,
NoseRingRestrainBase,,,SourceCharacter removes the attachment from DestinationCharacter nose ring.,,
NoseRingRestrainChainShort,,,SourceCharacter attaches a short chain to DestinationCharacter nose ring.,,
NoseRingRestrainChainLong,,,SourceCharacter attaches a long chain to DestinationCharacter nose ring.,,
NoseRingRestrainLeash,,,SourceCharacter attaches a leash to DestinationCharacter nose ring.,,
ItemAddonRemoveAddon,,,Remove the currently equipped addon to equip a different one,,
ItemAddonUsedWithWrongPermissions,,,Cannot use the addon because of limited item permissions,,
ItemAddonsSomeWrongPermissions,,,Cannot use some addons because of limited item permissions,,
Empty,,,Empty,,
Light,,,Light,,
Inflated,,,Inflated,,
Bloated,,,Bloated,,
Loose,,,Loose,,
LightSuction,,,Light,,
MediumSuction,,,Medium,,
HeavySuction,,,Heavy,,
MaximumSuction,,,Maximum,,
UseRemote,,,Use Remote,,
ChangeLayersMouth,,,Change Layers,,
ItemBreastLeatherWhip,,,(You clumsily whip your own breast and tummy.  It would be more painful if someone else did it.),,
ItemBreastLeatherCrop,,,(You swing the crop on yourself a few times.  You can feel your breast and tummy becoming more sensitive.),,
ItemPelvisLeatherWhip,,,(You need a few tries but you're able to somewhat whip your own butt and feel the pain.),,
ItemPelvisLeatherCrop,,,(You lash the leather crop pretty hard on your own butt.  Jumping from each good hit.),,
ItemVulvaVibratingWand,,,(You slowly massage your pussy with the wand.  Trembling from pleasure and excitement.),,
LockMittens,,,Padlock mitten buckles,,
UnlockMittens,,,Unlock mittens,,
AttachChain,,,Chain mittens,,
RemoveChain,,,Unchain mittens,,
NeedPadlock,,,You need some padlocks to do this.,,
NeedPadlockKey,,,You need a padlock key to do this.,,
padlocks,,,padlocks,,
unlocks,,,unlocks,,
mittens,,,mittens,,
chains,,,chains,,
unchains,,,removes the chains,,
mittenstoharness,,,mittens to the baby harness,,
mittensfromharness,,,mittens,,
NeedHarness,,,She must be wearing a baby harness to chain the mittens.,,
FreeArms,,,You must free her arms before attaching mitten chains.,,
FacialExpression,,,Facial expression,,
SelectSpankingToysType,,,Select a handheld toy,,
SpankingToysTypeCrop,,,Crop,,
SpankingToysTypeFlogger,,,Flogger,,
SpankingToysTypeCane,,,Cane,,
SpankingToysTypeHeartCrop,,,Heart Crop,,
SpankingToysTypePaddle,,,Paddle,,
SpankingToysTypeWhipPaddle,,,Whip Paddle,,
SpankingToysTypeWhip,,,Whip,,
SpankingToysTypeCattleProd,,,Cattle Prod,,
SpankingToysTypeTennisRacket,,,Tennis Racket,,
SpankingToysTypeGavel,,,Gavel,,
SpankingToysTypeFeather,,,Feather,,
SpankingToysTypeFeatherDuster,,,Feather Duster,,
SpankingToysTypeLongDuster,,,Long Duster,,
SpankingToysTypeIceCube,,,Ice Cube,,
SpankingToysTypeWartenbergWheel,,,Wartenberg Wheel,,
SpankingToysTypeVibratingWand,,,Vibrating Wand,,
SpankingToysTypeSmallVibratingWand,,,Small Vibe Wand,,
SpankingToysTypeCandleWax,,,Candle Wax,,
SpankingToysTypeLargeDildo,,,Large Dildo,,
SpankingToysTypePetToy,,,Pet Toy,,
SpankingToysTypeVibrator,,,Vibrator,,
SpankingToysTypeBelt,,,Belt,,
SpankingToysTypeHairbrush,,,Hairbrush,,
SpankingToysTypeSmallDildo,,,Small Dildo,,
SpankingToysTypeElectricToothbrush,,,Electric Toothbrush,,
SpankingToysTypeToothbrush,,,Toothbrush,,
SpankingToysTypeShockWand,,,Shock Wand,,
SpankingToysTypeLotion,,,Lotion,,
SpankingToysTypeRuler,,,Ruler,,
SpankingToysTypeSword,,,Foam Sword,,
SpankingToysTypeVibeRemote,,,Vibrator Remote,,
SpankingToysTypeShockRemote,,,Shock Remote,,
SpankingToysTypeTowel,,,Towel,,
SpankingToysTypeRopeCoilLong,,,Rope Coil (Long),,
SpankingToysTypeRopeCoilShort,,,Rope Coil (Short),,
SpankingToysTypeBallgag,,,Ballgag,,
SpankingToysTypeLongSock,,,Long Sock,,
SpankingToysTypeBaguette,,,Baguette,,
SpankingToysTypePanties,,,Panties,,
SpankingToysTypeTapeRoll,,,Duct Tape Roll,,
SpankingToysTypeSpatula,,,Spatula,,
SpankingToysSetPlayer,,,SourceCharacter takes out a ItemUsed,,
SpankingToysSetOthers,,,SourceCharacter gives TargetCharacter a ItemUsed,,
SelectSuitType,,,Select suit type and wand attachment,,
CheckVulvaForWand,,,Check the vulva to use the wand,,
FullLatexSuitTypeZipped,,,Zipped Up,,
FullLatexSuitTypeUnZip,,,Unzipped,,
FullLatexSuitTypeWand,,,Wand Attachment,,
FullLatexSuitSetZipped,,,SourceCharacter zips up TargetCharacter suit.,,
FullLatexSuitSetUnZip,,,SourceCharacter unzips TargetCharacter suit.,,
FullLatexSuitSetWand,,,SourceCharacter attaches a wand to TargetCharacter suit.,,
ItemArmsBitchSuitSelect,,,Select the suit's zipper state,,
ItemArmsBitchSuitLatex,,,Zipped Up,,
ItemArmsBitchSuitUnZip,,,Unzipped,,
ItemArmsBitchSuitSetLatex,,,SourceCharacter zips up DestinationCharacter suit.,,
ItemArmsBitchSuitSetUnZip,,,SourceCharacter unzips DestinationCharacter suit.,,
Off,,,Off,,
TurnOff,,,Turn Off,,
Low,,,Low,,
Medium,,,Medium,,
High,,,High,,
Maximum,,,Maximum,,
TriggerShock,,,Trigger Shock,,
MittenChain,,,SourceCharacter chains DestinationCharacter mittens to the baby harness.,,
LoveChastityBeltUnlockButt,,,Unlock Butt,,
LoveChastityBeltLockButt,,,Lock Butt,,
LoveChastityBeltUnlockClosed,,,Remove Shield,,
LoveChastityBeltUnlockVibe,,,Remove Vibe,,
LoveChastityBeltUnlockShock,,,Remove Shock,,
LoveChastityBeltAddShield,,,Add Shield,,
LoveChastityBeltAddVibe,,,Add Vibe,,
LoveChastityBeltAddShock,,,Add Shock,,
LoveChastityBeltActionUnlockButt,,,SourceCharacter unlocks DestinationCharacter love chastity belt butt.,,
LoveChastityBeltActionLockButt,,,SourceCharacter lock DestinationCharacter love chastity belt butt.,,
LoveChastityBeltVibeIncreaseTo0,,,DestinationCharacterName love chastity belts starts teasing her lightly.,,
LoveChastityBeltVibeIncreaseTo1,,,DestinationCharacterName love chastity belts builds up to a moderate pace.,,
LoveChastityBeltVibeIncreaseTo2,,,DestinationCharacterName love chastity belts starts buzzing strongly!,,
LoveChastityBeltVibeIncreaseTo3,,,DestinationCharacterName love chastity belts jumps up to maximum intensity!,,
LoveChastityBeltVibeDecreaseTo-1,,,DestinationCharacterName love chastity belt stops vibrating.,,
LoveChastityBeltVibeDecreaseTo0,,,DestinationCharacterName love chastity belt slows down into a light tease.,,
LoveChastityBeltVibeDecreaseTo1,,,DestinationCharacterName love chastity belt returns to a moderate pace.,,
LoveChastityBeltVibeDecreaseTo2,,,DestinationCharacterName love chastity belt slows down a tiny bit.,,
LoveChastityBeltShockSet0,,,SourceCharacter sets DestinationCharacter love chastity belt to low intensity.,,
LoveChastityBeltShockSet1,,,SourceCharacter sets DestinationCharacter love chastity belt to moderate intensity.,,
LoveChastityBeltShockSet2,,,SourceCharacter sets DestinationCharacter love chastity belt to high intensity.,,
LoveChastityBeltShockTrigger0,,,DestinationCharacterName love chastity belt gives her a light shock.,,
LoveChastityBeltShockTrigger1,,,DestinationCharacterName love chastity belt lets out a sharp jolt!,,
LoveChastityBeltShockTrigger2,,,DestinationCharacterName love chastity belt delivers an intense shock!,,
LoveChastityBeltRemoveShieldMessage,,,SourceCharacter removes shield from DestinationCharacter love chastity belt.,,
LoveChastityBeltAddShieldMessage,,,SourceCharacter locks shield to DestinationCharacter love chastity belt.,,
LoveChastityBeltAddVibeMessage,,,SourceCharacter locks vibe to DestinationCharacter love chastity belt.,,
LoveChastityBeltAddShockMessage,,,SourceCharacter locks shock device to DestinationCharacter love chastity belt.,,
SciFiPleasurePantiesActionUnlockButt,,,The rear chastity shield on DestinationCharacterName sci-fi pleasure panties opens.,,
SciFiPleasurePantiesActionLockButt,,,The rear chastity shield on DestinationCharacterName sci-fi pleasure panties closes.,,
SciFiPleasurePantiesVibeIncreaseTo0,,,DestinationCharacterName sci-fi pleasure panties activates tease vibe mode.,,
SciFiPleasurePantiesVibeIncreaseTo1,,,DestinationCharacterName sci-fi pleasure panties builds up to vibration level 1.,,
SciFiPleasurePantiesVibeIncreaseTo2,,,DestinationCharacterName sci-fi pleasure panties starts buzzing at vibration level 2!,,
SciFiPleasurePantiesVibeIncreaseTo3,,,DestinationCharacterName sci-fi pleasure panties jumps up to vibration level 3!,,
SciFiPleasurePantiesVibeDecreaseTo-1,,,DestinationCharacterName sci-fi pleasure panties vibration mode is deactivated.,,
SciFiPleasurePantiesVibeDecreaseTo0,,,DestinationCharacterName sci-fi pleasure panties slows down to tease vibe mode.,,
SciFiPleasurePantiesVibeDecreaseTo1,,,DestinationCharacterName sci-fi pleasure panties returns to vibration level 1.,,
SciFiPleasurePantiesVibeDecreaseTo2,,,DestinationCharacterName sci-fi pleasure panties slows down viberation level 2.,,
SciFiPleasurePantiesShockSet0,,,DestinationCharacterName sci-fi pleasure panties are set to shock level 1.,,
SciFiPleasurePantiesShockSet1,,,DestinationCharacterName sci-fi pleasure panties are set to shock level 2.,,
SciFiPleasurePantiesShockSet2,,,DestinationCharacterName sci-fi pleasure panties are set to shock level 3.,,
SciFiPleasurePantiesShockTrigger0,,,DestinationCharacterName sci-fi pleasure panties gives her a light shock.,,
SciFiPleasurePantiesShockTrigger1,,,DestinationCharacterName sci-fi pleasure panties lets out a sharp jolt!,,
SciFiPleasurePantiesShockTrigger2,,,DestinationCharacterName sci-fi pleasure panties delivers an intense shock!,,
SciFiPleasurePantiesActionRemoveShield,,,The crotch chastity shield on DestinationCharacterName sci-fi pleasure panties opens.,,
SciFiPleasurePantiesActionAddShield,,,The crotch chastity shield on DestinationCharacterName sci-fi pleasure panties closes.,,
SciFiPleasurePantiesBeepDenialModeActivate,,,The denial mode on DestinationCharacterName sci-fi pleasure panties activates. Preventing them from cumming no matter what.,,
SciFiPleasurePantiesBeepDenialModeDeactivate,,,The denial mode on DestinationCharacterName sci-fi pleasure panties deactivates. Allowing them to cum again.,,
UnlockOrgasm,,,Denial Mode Off,,
LockOrgasm,,,Denial Mode On,,
CustomTagColor,,,Save text color,,
CustomTagText,,,Save text,,
CustomTagBoth,,,Save both,,
ChangeCustomTag,,,SourceCharacter changes the custom name tag on DestinationCharacter collar.,,
WoodenSignChange,,,SourceCharacter changes the wooden sign on TargetCharacterName.,,
SaveText,,,Save text,,
SelectCollarNameTagType,,,Select what tag you want to use,,
SelectCollarNameTagTypeLocked,,,You cannot change the tag while it's locked,,
CollarNameTagSet,,,SourceCharacter uses a NameTagType name tag on DestinationCharacter collar.,,
CollarNameTagTypeAngel,,,Angel,,
CollarNameTagTypeBadGirl,,,Bad Girl,,
CollarNameTagTypeBindMe,,,Bind Me,,
CollarNameTagTypeBitch,,,Bitch,,
CollarNameTagTypeBoobs,,,Boobs,,
CollarNameTagTypeCupcake,,,Cupcake,,
CollarNameTagTypeDevil,,,Devil,,
CollarNameTagTypeDom,,,Dom,,
CollarNameTagTypeFree,,,Free,,
CollarNameTagTypeFuckMe,,,Fuck Me,,
CollarNameTagTypeGagMe,,,GagMe,,
CollarNameTagTypeGoddess,,,Goddess,,
CollarNameTagTypeGoodGirl,,,Good Girl,,
CollarNameTagTypeHoldMe,,,Hold Me,,
CollarNameTagTypeJewel,,,Jewel,,
CollarNameTagTypeLove,,,Love,,
CollarNameTagTypeMaid,,,Maid,,
CollarNameTagTypeMeat,,,Meat,,
CollarNameTagTypeMiss,,,Miss,,
CollarNameTagTypeMummy,,,Mummy,,
CollarNameTagTypeNeedy,,,Needy,,
CollarNameTagTypeNice,,,Nice,,
CollarNameTagTypeOwned,,,Owned,,
CollarNameTagTypePrecious,,,Precious,,
CollarNameTagTypePudding,,,Pudding,,
CollarNameTagTypeQueen,,,Queen,,
CollarNameTagTypeSlave,,,Slave,,
CollarNameTagTypeSlut,,,Slut,,
CollarNameTagTypeSub,,,Sub,,
CollarNameTagTypeSweetie,,,Sweetie,,
CollarNameTagTypeTaken,,,Taken,,
CollarNameTagTypeToy,,,Toy,,
CollarNameTagTypeUseless,,,Useless,,
CollarNameTagTypeUseMe,,,Use Me,,
CollarNameTagTypeWhore,,,Whore,,
SelectCollarNameTagOvalType,,,Select what tag you want to use,,
SelectCollarNameTagOvalTypeLocked,,,You cannot change the tag while it's locked,,
CollarNameTagOvalSet,,,SourceCharacter uses a NameTagType oval name tag on DestinationCharacter collar.,,
CollarNameTagOvalTypeBabe,,,Babe,,
CollarNameTagOvalTypeBandit,,,Bandit,,
CollarNameTagOvalTypeBimbo,,,Bimbo,,
CollarNameTagOvalTypeBratty,,,Bratty,,
CollarNameTagOvalTypeChair,,,Chair,,
CollarNameTagOvalTypeChaste,,,Chaste,,
CollarNameTagOvalTypeCrazy,,,Crazy,,
CollarNameTagOvalTypeCumslut,,,Cumslut,,
CollarNameTagOvalTypeCutie,,,Cutie,,
CollarNameTagOvalTypeDamsel,,,Damsel,,
CollarNameTagOvalTypeDoll,,,Doll,,
CollarNameTagOvalTypeEdgeMe,,,EdgeMe,,
CollarNameTagOvalTypeEvil,,,Evil,,
CollarNameTagOvalTypeForSale,,,ForSale,,
CollarNameTagOvalTypeGreedy,,,Greedy,,
CollarNameTagOvalTypeHappy,,,Happy,,
